[  67    3   66   27 1367    1    3    1    3    2    7    1   40]	0.07964894499067783
[  67    3   72   29 1431    1    4    2    3    3    7    1   37]  0.0747
[  65    3   78   33 1160    1    4    2    3    3    6    1   35]  0.07451
[  69    3   70   33 1437    1    4    2    3    3    6    1   40]  0.0967
[  69    3   64   27 1586    1    4    2    3    2    6    1   39]  0.09534
[ 110    4   62   24 3848    2    4    2    6    7    7    1   39]	0.10004671248682832
[ 108    3   55   22 2951    3    3    5    7    3    7    1   44]	0.11291823790131619
[ 112    4   61   27 3624    2    3    2    5    6    7    1   37]	0.16334061374830416
[ 112    4   69   24 4142    2    4    1    6    7    7    1   36]	0.14404766502275027
[ 110    4   62   20 3607    2    3    2    6    6    7    1   41]	0.095463742877333
[ 107    4   68   25 3368    2    3    2    5    7    6    1   34]	0.20969227761589496
[ 110    4   55   25 3860    2    4    1    5    7    6    1   35]	0.19437863800087757
[  68    4   48   36 1203    2    1    1    3    1    4    1   13]	0.09322783645893737
[ 112    4   53   22 2915    2    5    3    3    1    5    1   17]	0.15469479607284536
[ 102    4   63   30 3533    2    3    4    2    2    5    1   15]	0.14734710153084427
[ 108    2   45   24 5874    3    4    4    5    7    5    2   20]	0.22888834488406545
[  93    2   49   26 1951    2    6    3    5    6    4    2   17]	0.23397754224349465
[ 105    2   55   22 1813    3    5    3    4    5    5    1   35]	0.09727775251370477
[ 119    2   52   46 5937    2    7    7    3    4    6    1   28]	0.29154882068947874
[  63    4   85   47 3267    2    4    3    4    3    2    1   44]	0.18342808051297774
[ 102    2   59   17 2075    3    5    2    3    4    5    1   38]	0.0808467201427338
[ 104    2   55   19 1836    3    5    2    3    4    5    1   37]	0.07301299013482394
[ 107    2   54   23 2292    3    5    2    3    5    5    1   32]	0.08153099569114501
[ 106    2   50   23 1364    3    4    2    4    4    4    1   32]	0.08179297484319614
[ 103    2   52   26 1427    3    5    3    3    5    4    1   32]	0.15024892767621253
[ 106    2   49   19 1395    3    4    3    3    5    5    1   35]	0.08132888028430704
[ 105    2   55   19 1372    3    4    3    3    5    4    1   36]	0.09531339291698353
[ 102    2   49   22 1580    3    4    3    4    4    5    1   38]	0.0760157741870745
[  86    2   60   22 1754    2    5    3    2    2    3    2   29]	0.1286167437071422
[  40    2   53   42 4370    3    2    6    7    3    4    4   42]	0.25745732982052466
[  84    2   57   17 1309    2    5    3    2    2    2    2   33]	0.11023871269053602
[  88    2   65   26 1420    2    4    2    2    2    3    2   27]	0.15494345226810435
[  85    2   54   26 1529    2    4    2    1    2    3    2   25]	0.2257220907103881
[  83    2   55   17 1753    2    5    3    2    1    2    2   25]	0.09049558092712195
[  71    2   88   26 2239    1    5    7    3    4    3    2   12]	0.2931331610909488
[  69    2   83   26 2106    1    4    6    3    4    3    2   16]	0.27430458797620827
[  68    2   83   25 2193    1    5    6    3    4    2    2   13]	0.25135564130974414
[  92    3   48   29 1148    2    7    6    7    2    1    3   26]	0.1115587839762043
[ 109    3   77   28 3217    2    6    5    5    7    6    3   41]	0.18124272988464094
[  46    3   88   34 3892    1    3    4    3    7    5    3   14]	0.2713768198435514
[  81    2   42   29 1726    3    3    4    3    1    5    3   19]	0.11489207334477305
[  86    3   63   20 5810    2    4    7    5    3    1    2   44]	0.23491699060630353
[  80    2   38   28 1361    3    3    3    2    0    5    3   21]	0.28148031318931754
[  83    2   48   24 2069    3    2    4    3    1    4    3   17]	0.12112725135130771
[  78    2   38   29 1504    3    3    3    3    0    4    3   17]	0.12561858366985393
[  80    2   42   25 1752    3    2    4    3    0    5    3   16]	0.10262274527580567
[  82    2   46   28 1283    3    3    3    2    1    4    3   22]	0.20813637515264957
[  80    2   46   26 1734    3    2    3    2    0    4    3   19]	0.1589682502966584
[  96    3   91   34 1260    3    6    6    7    7    5    3   23]	0.12264902202275585
[ 102    2   49   26 1937    3    2    6    1    4    7    3   12]	0.13792043992836703
[ 115    3   51   27 7952    3    7    6    3    4    3    3   25]	0.22345050620917972
[  97    3   51   36 1445    2    7    5    4    4    4    4   36]	0.19038379811958767
[  96    3   87   35 1733    3    6    5    7    7    5    3   21]	0.1321150791820512
[  96    3   98   36 1625    3    6    6    7    6    4    3   27]	0.25400404317178077
[  95    3   96   36 1298    3    6    6    7    7    5    3   20]	0.19767019651364162
[  94    3   98   32 1041    3    5    6    7    6    5    3   23]	0.23691710232342877
[  95    3   93   35 855     3    5    6    7    7    4    3   23]	0.10372753308696274
[  93    3   98   36 1335    3    6    6    6    6    4    3   19]	0.17092291750972377
[  94    3   86   33 1650    3    5    6    7    6    4    3   18]	0.23799780976383772
[  91    2   79   24 6160    2    4    5    7    3    7    3   46]	0.2242072476302059
[  69    4   51   45 3539    3    4    7    4    5    7    2   43]	0.28845636074842795
[  63    4   67   48 1561    2    5    5    4    4    6    2   19]	0.27000646897879355
[ 101    2   91   24 1979    2    3    2    5    4    7    3   37]	0.14852391977825094
[  99    2   94   20 1730    2    3    2    5    3    6    3   35]	0.14276635508295824
[ 103    2   98   22 2444    2    3    2    4    3    7    3   38]	0.18870455496482869
[  99    2   97   26 2439    2    3    2    5    4    7    3   35]	0.18943216013443404
[ 100    2   96   20 2402    2    3    2    5    4    6    3   40]	0.1502859093266875
[  60    3   61   20 1838    2    7    7    6    2    5    2   43]	0.077672300110852
[  70    3   78   36 2234    2    6    2    2    1    7    3   36]	0.19481599652060022
[  79    3   67   37 2399    2    3    5    5    7    7    3   30]	0.29426558100794314
[  71    3   87   30 3142    3    6    7    4    2    3    3   17]	0.21027416576767294
[  63    3   59   20 4423    2    6    5    5    7    5    2   43]	0.11477986630992532
[  61    3   65   21 1348    2    6    6    5    1    5    2   45]	0.08759999921152997
[  60    3   65   19 1617    2    6    6    5    1    4    2   38]	0.08179884065800973
[  57    3   63   17 2138    2    6    6    6    2    5    2   46]	0.1614359224588832
[  61    3   59   16 2156    2    6    6    6    1    4    2   40]	0.10064277368063981
[  61    3   53   20 2212    2    6    7    6    1    4    2   43]	0.08146642370198548
[  61    3   53   22 1737    2    7    7    5    2    4    2   47]	0.09250054991642992
[  61    3   60   17 2037    2    6    6    6    1    4    2   46]	0.08336572472331812
[  58    3   62   18 1565    2    7    7    5    1    5    2   47]	0.09552533385415715
[  59    3   66   23 1662    2    6    7    6    1    4    2   43]	0.10473651969378903
[  61    3   60   18 1924    2    7    7    6    1    5    2   44]	0.08842001809436582
[  58    3   64   18 1733    2    6    6    5    2    5    2   38]	0.08056776276784856
[  62    3   67   23 2174    2    7    6    6    1    5    2   47]	0.08060897749945507
[  60    3   59   23 1985    2    7    6    5    1    4    2   47]	0.08353520356424253
[  62    3   53   22 1517    2    7    7    5    1    5    2   42]	0.07352421474690342
[  59    3   67   16 1488    2    6    6    6    1    5    2   45]	0.06879227484496614
[  62    3   68   23 1642    2    6    7    6    2    4    2   42]	0.0856808009281952
[  57    3   63   23 1558    2    6    6    6    2    5    2   44]	0.0726832378525242
[  58    3   60   17 1737    2    6    6    6    2    5    2   40]	0.1201607309862681
[  60    3   56   16 1574    2    7    7    5    1    4    2   39]	0.06616270764817919
[  62    3   67   23 1490    2    7    7    5    1    4    2   40]	0.1156667684154798
[  58    3   54   16 1426    2    6    7    5    1    4    2   44]	0.07166270099476023
[  62    3   68   19 2309    2    6    7    6    1    5    2   44]	0.07371501578998907
[  61    3   54   16 2279    2    6    7    5    2    4    2   45]	0.10497053772951814
[  58    3   55   17 1586    2    7    6    5    2    4    2   41]	0.08957580750487451
[  58    3   59   22 2302    2    7    6    6    2    5    2   41]	0.10575394476748423
