,0
390,1.137424555931455
391,1.1227494731077736
392,1.1081426567257988
393,1.0935017071229707
394,1.0788607575201425
395,1.0642209089889552
396,1.0495282090190268
397,1.0348178919028512
398,1.0201428090791698
399,1.0054853434017352
400,0.9908785270197605
401,0.9762210613423261
402,0.9615966278141044
403,0.9469909125037703
404,0.9323158296800889
405,0.9176748800772607
406,0.9030515476206796
407,0.8883412305045042
408,0.8737002809016761
409,0.8590251980779946
410,0.8443677324005602
411,0.8296926495768787
412,0.815085833194904
413,0.8004625007383229
414,0.7858039339892477
415,0.7711464683118133
416,0.7565220347835916
417,0.7418821862524041
418,0.7271553530616224
419,0.7125485366796476
420,0.6979417202976729
421,0.6833007706948447
422,0.6686609221636572
423,0.6540199725608292
424,0.6393955390326074
425,0.6247039401343196
426,0.6100288573106382
427,0.5954220409286635
428,0.5807634741795883
429,0.5661401417230072
430,0.5514991921201792
431,0.536893476809845
432,0.522252527207017
433,0.5075939604579418
434,0.4929530108551137
435,0.4783131623239263
436,0.4636369784286042
437,0.4490136459720231
438,0.43428681278124126
439,0.41962934710380684
440,0.404764879957971
441,0.38993454603298855
442,0.37513834532885937
443,0.36037737891722427
444,0.34551291177138843
445,0.3307343282135063
446,0.3159392285810178
447,0.30117826216938265
448,0.2863996786115005
449,0.27158696183276504
450,0.2568425114957363
451,0.2419439111290471
452,0.2271818436457713
453,0.21242087723413616
454,0.19764229367625402
455,0.18289894441086588
456,0.16812036085298376
457,0.15334177729510162
458,0.13856319373721948
459,0.12378461017933734
460,0.10893776017974852
461,0.09408980910851904
462,0.07929470947603055
463,0.06453374306439541
464,0.04977167558111962
465,0.03495895880238414
466,0.020180375244502002
467,0.005367658465766521
468,-0.009375690799621614
469,-0.024223641870851097
470,-0.038932857915385886
471,-0.05374557469412137
472,-0.06855829147285686
473,-0.08337100825159234
474,-0.09823547539742816
475,-0.1130140589553103
476,-0.12774089214609208
477,-0.14253709285022123
478,-0.15733219248270972
479,-0.17211077604059186
480,-0.18695872711182132
481,-0.20177144389055682
482,-0.21655002744843896
483,-0.23136274422717443
484,-0.24612371063880956
485,-0.26091881027129804
486,-0.27580089456338086
487,-0.290561860975016
488,-0.30535806167914514
489,-0.3201531613116336
490,-0.3349152287949094
491,-0.34986557952869896
492,-0.36462654594033406
493,-0.3794392627190696
494,-0.39425197949780505
495,-0.4091164466436409
496,-0.42391264734777
497,-0.4386394805385518
498,-0.45345219731728725
499,-0.46824729694977574
500,-0.48309524802100523
501,-0.49792448087434704
502,-0.5127206815784762
503,-0.5275333983572117
504,-0.5424319987239009
505,-0.557210582281783
506,-0.5721267997947191
507,-0.5869230004988483
508,-0.6018733512326377
509,-0.6166684508651263
510,-0.6316022855243093
511,-0.6463808690821915
512,-0.6611418354938268
513,-0.6759028019054619
514,-0.690681385463344
515,-0.7054764850958326
516,-0.7203409522416685
517,-0.7351712861666508
518,-0.7499498697245329
519,-0.7648319540166156
520,-0.7796270536491042
521,-0.7944397704278398
522,-0.8093394718661694
523,-0.8241169543524112
524,-0.8388955379102931
525,-0.8536576053935688
526,-0.8684527050260574
527,-0.883403055759847
528,-0.8981816393177291
529,-0.9131154739769122
530,-0.9278764403885474
531,-0.9426374068001826
532,-0.9573983732118176
533,-0.9722287071368002
534,-0.9870755571363892
535,-1.0018376246196647
536,-1.0167020917655005
537,-1.0314630581771358
538,-1.0462240245887708
539,-1.0610202252929
540,-1.075798808850782
541,-1.0906115256295175
542,-1.1054583756291065
543,-1.120271092407842
544,-1.1351355595536778
545,-1.1499141431115598
546,-1.1647268598902953
547,-1.1795571938152778
548,-1.194318160226913
549,-1.2092167605936022
550,-1.2240647116648318
551,-1.2388598112973201
552,-1.2537077623685497
553,-1.2684863459264317
554,-1.2832638284126732
555,-1.2980776462630494
556,-1.312855128749291
557,-1.3277372130413736
558,-1.3425157965992558
559,-1.3573108962317444
560,-1.3721070969358735
561,-1.386902196568362
562,-1.401680780126244
563,-1.4166311308600337
564,-1.4316332319609235
565,-1.4466529502080603
566,-1.4616209180880968
567,-1.4765888859681333
568,-1.4915733699227762
569,-1.5065237206565658
570,-1.5215082046112085
571,-1.5364244221241448
572,-1.5514441403712815
573,-1.5663603578842178
574,-1.581396592205961
575,-1.596518710115658
576,-1.6115560455090419
577,-1.6266605462724917
578,-1.6418520316955358
579,-1.6568893670889198
580,-1.6719938678523696
581,-1.6871512200545606
582,-1.7022568218896512
583,-1.717378939799348
584,1.3287533706028112
585,1.3184132068275116
586,1.3027923034646989
587,1.2880654702739172
588,1.273406903524842
589,1.2587494378474076
590,1.2440567378774792
591,1.2293640379075506
592,1.214688955083869
593,1.1999797390393343
594,1.185269421923159
595,1.1705084555115237
596,1.155799239466989
597,1.1410371719837133
598,1.1263797063062788
599,1.111652873115497
600,1.0969260399247152
601,1.0821992067339334
602,1.0675406399848584
603,1.052865557161177
604,1.038173958262889
605,1.023497774367567
606,1.0088579258363795
607,0.9941652258664511
608,0.979524276263623
609,0.9648315762936945
610,0.9501906266908664
611,0.9354990277925787
612,0.9208228438972565
613,0.906182995366069
614,0.891542045763241
615,0.8768834790141659
616,0.8622083961904845
617,0.8475674465876564
618,0.8329264969848282
619,0.8182855473820001
620,0.8035763313374653
621,0.788901248513784
622,0.7742261656901025
623,0.7595852160872744
624,0.7449101332635929
625,0.7302515665145178
626,0.7155082172491297
627,0.7008496505000545
628,0.6861921848226201
629,0.6714818677064447
630,0.6568244020290103
631,0.6421140849128348
632,0.6274390020891534
633,0.6127297860446186
634,0.5981064535880375
635,0.5833961364718621
636,0.5687904211615279
637,0.5541494715586998
638,0.5395085219558717
639,0.5248675723530436
640,0.5101924895293621
641,0.49551740670568073
642,0.480910590323706
643,0.4662355075000245
644,0.45156042467634305
645,0.43690185792726793
646,0.4222102590289802
647,0.40739754225024444
648,0.3925672083252622
649,0.3777368744002797
650,0.36290654047529725
651,0.3481455740636621
652,0.3333328572849266
653,0.3185025233599441
654,0.30368980658120864
655,0.2888594726562262
656,0.2740643730237377
657,0.2593034066121023
658,0.2444389394662665
659,0.2296603559083846
660,0.21484763912964885
661,0.20005143842551998
662,0.18520458842593115
663,0.170426004868049
664,0.15564742131016687
665,0.14085122060603775
666,0.12612438741525595
667,0.11132928778276746
668,0.09646482063693164
669,0.08163448671194916
670,0.06683938707946067
671,0.05202667030072494
672,0.03712696886239536
673,0.022348385304513226
674,0.007587418892878089
675,-0.007173547518757048
676,-0.021952131076639184
677,-0.036747230709127915
678,-0.0515610485595038
679,-0.06644203177994598
680,-0.08127236570492846
681,-0.09618858321786462
682,-0.11098368285035311
683,-0.12576226640823523
684,-0.14066086677492468
685,-0.15543945033280657
686,-0.1702356510369357
687,-0.18501423459481783
688,-0.19979281815269997
689,-0.21465728529853578
690,-0.22947000207727128
691,-0.2444027356648138
692,-0.25918131922269594
693,-0.2740116531476784
694,-0.2888761202935142
695,-0.3036712199260027
696,-0.3185015538509852
697,-0.3333318877759677
698,-0.3481787377755565
699,-0.362991454554292
700,-0.37790767206722814
701,-0.39272038884596366
702,-0.4075165895500928
703,-0.4223975727705352
704,-0.4372113906209111
705,-0.4520241073996466
706,-0.4668885745454824
707,-0.48171780739882447
708,-0.4965140081029534
709,-0.5113443420279359
710,-0.5261394416604244
711,-0.5409521584391598
712,-0.5558518598774896
713,-0.5706645766562252
714,-0.5854938095095672
715,-0.6003582766554029
716,-0.6151886105803854
717,-0.6301224452395684
718,-0.6449692952391572
719,-0.6598161452387462
720,-0.6746299630891223
721,-0.6894250627216107
722,-0.7042895298674465
723,-0.7191022466461822
724,-0.7339325805711645
725,-0.7488653141587072
726,-0.7636956480836896
727,-0.7785942484503788
728,-0.7934080663007548
729,-0.808306666667444
730,-0.8231193834461794
731,-0.837949717371162
732,-0.8527965673707507
733,-0.8676786516628336
734,-0.8825255016624224
735,-0.897338218441158
736,-0.912134419145287
737,-0.9270154023657293
738,-0.9418281191444648
739,-0.9566419369948408
740,-0.9714887869944296
741,-0.9862673705523118
742,-1.0010800873310473
743,-1.0159269373306363
744,-1.0307055208885183
745,-1.0455534719597477
746,-1.0604179391055835
747,-1.0752471719589254
748,-1.090059888737661
749,-1.10485608944179
750,-1.1197546898084794
751,-1.1345332733663613
752,-1.149415357658444
753,-1.1642280744371796
754,-1.1790925415830154
755,-1.1939570087288514
756,-1.2087355922867333
757,-1.2235483090654689
758,-1.2383434086979574
759,-1.253243110136287
760,-1.2680382097687757
761,-1.2829720444279589
762,-1.2978012772813006
763,-1.3127174947942368
764,-1.327496078352119
765,-1.3423264122771015
766,-1.3572073954975437
767,-1.3720035962016728
768,-1.3868856804937555
769,-1.4017501476395915
770,-1.4167522487404813
771,-1.4316849823280238
772,-1.446618816987207
773,-1.4615515505747494
774,-1.4765536516756395
775,-1.491521619555676
776,-1.5064719702894653
777,-1.521404703877008
778,-1.5363726717570445
779,-1.551340639637081
780,-1.566256857150017
781,-1.5813624589851076
782,-1.5963986933068508
783,-1.6115208112165478
784,-1.6266781634187386
785,-1.6417661481075823
786,-1.656923500309773
787,-1.6720114849986167
788,-1.6871336029083135
789,-1.7022733379642574
790,-1.717378939799348
791,1.3122372959963269
792,1.3018288657793207
793,1.2859150773601529
794,1.2708436087459156
795,1.2557038736899717
796,1.2406158890011283
797,1.2255961707539913
798,1.2105940696531015
799,1.195506084964258
800,1.1804874677887618
801,1.1654677495416248
802,1.150345631631928
803,1.1352917801639377
804,1.1201861783288471
805,1.1051840772279573
806,1.0900619593182603
807,1.0749904907040233
808,1.0599201231614266
809,1.0449004049142898
810,1.0298289363000526
811,1.0147927019783094
812,0.9997740848028132
813,0.9847367494094293
814,0.9697522654547864
815,0.9547501643538966
816,0.9397304461067597
817,0.9246600785641632
818,0.909606227096173
819,0.8945865088490361
820,0.8795161413064396
821,0.8644964230593027
822,0.8494084383704592
823,0.834354586902469
824,0.8193359697269728
825,0.8043338686260829
826,0.7892800171580927
827,0.7742944321318092
828,0.7591899313683592
829,0.7441702131212224
830,0.7292022452411858
831,0.7141836280656897
832,0.6991121594514524
833,0.6840759251297093
834,0.6689879404408657
835,0.6539506050474818
836,0.6389319878719857
837,0.6239122696248488
838,0.6089277856702059
839,0.5938563170559688
840,0.5787859495133721
841,0.5637838484124823
842,0.5487641301653454
843,0.5336937626227488
844,0.5186222940085117
845,0.5035519264659151
846,0.4885839585858786
847,0.4735477242641354
848,0.45854562316324554
849,0.44352590491610866
850,0.42847205344811845
851,0.4132981851713212
852,0.39810669974827695
853,0.3829845818385801
854,0.36777547926928883
855,0.3525674777716382
856,0.337375992348594
857,0.3221327565584494
858,0.30694127113540515
859,0.2918191532257083
860,0.276627667802664
861,0.2614537995258668
862,0.24624469695657553
863,0.23108844582602503
864,0.21596522684468775
865,0.20075722534703716
866,0.18556573992399292
867,0.17037425450094867
868,0.15518276907790443
869,0.1399747675802536
870,0.12474804786471559
871,0.10955766351331175
872,0.09436617809026776
873,0.07917469266722352
874,0.06401734046503262
875,0.048861089334482126
876,0.03372135427853823
877,0.018529868855494232
878,0.0033548995070563346
879,-0.011801351623493907
880,-0.026941086679437804
881,-0.04215018924872905
882,-0.057289924304672946
883,-0.07248140972771719
884,-0.08768941122536777
885,-0.10282914628131168
886,-0.11800301455810892
887,-0.1331779839065468
888,-0.14835185218334407
889,-0.1635433376063883
890,-0.17869958873693856
891,-0.1938910741599828
892,-0.20908255958302704
893,-0.22425642785982428
894,-0.2395514140170692
895,-0.25472528229386643
896,-0.26988263449605737
897,-0.28503888562660784
898,-0.30023037104965183
899,-0.3154394736189431
900,-0.33059572474949356
901,-0.3457530769516842
902,-0.36092694522848145
903,-0.37608429743067234
904,-0.3912922989283232
905,-0.40656966793932114
906,-0.42176115336236514
907,-0.43690088841830904
908,-0.45209237384135326
909,-0.4673014764106445
910,-0.48247534468744174
911,-0.497666830110486
912,-0.5128924487543836
913,-0.5281356845445282
914,-0.5433436860421788
915,-0.5585010382443697
916,-0.5736749065211669
917,-0.5888487747979642
918,-0.604006127000155
919,-0.6191976124231993
920,-0.6343197303328963
921,-0.6495288329021874
922,-0.6647203183252317
923,-0.6799283198228823
924,-0.6952056888338802
925,-0.7103630410360711
926,-0.7255192921666215
927,-0.7407283947359126
928,-0.7558681297918565
929,-0.7710419980686537
930,-0.786215866345451
931,-0.8014591021355956
932,-0.8166682047048868
933,-0.8319103394233909
934,-0.8470853087718286
935,-0.8622415599023789
936,-0.8774506624716701
937,-0.892590397527614
938,-0.9077818829506582
939,-0.9229557512274555
940,-0.9380954862833993
941,-0.9533034877810501
942,-0.9684608399832408
943,-0.9836523254062851
944,-0.9988085765368355
945,-1.0140000619598797
946,-1.0292091645291708
947,-1.0444689163939218
948,-1.0597121521840664
949,-1.0748695043862573
950,-1.0900257555168076
951,-1.1052172409398517
952,-1.1204428595837495
953,-1.1357202285947472
954,-1.1508940968715444
955,-1.1660855822945888
956,-1.18129468486388
957,-1.1965379206540245
958,-1.2117117889308218
959,-1.2269197904284723
960,-1.24204300940981
961,-1.2571651273195068
962,-1.2723224795216979
963,-1.2874445974313946
964,-1.302636082854439
965,-1.3178099511312362
966,-1.3330190537005273
967,-1.348244672344425
968,-1.3634361577674692
969,-1.3786100260442664
970,-1.3937673782464575
971,-1.4090788804783085
972,-1.424372765563913
973,-1.4397195020882583
974,-1.4551003718334568
975,-1.4703942569190611
976,-1.4857927438105067
977,-1.501086628896111
978,-1.5164157482742093
979,-1.5317448676523076
980,-1.5471257373975063
981,-1.5624372396293575
982,-1.577818109374556
983,-1.5932672455614614
984,-1.6087857492617141
985,-1.6243042529619667
986,-1.6397699052234787
987,-1.6553225421445847
988,-1.670858662991084
989,-1.6863595495450896
990,-1.7018604360990954
991,-1.717378939799348
992,1.4194189126909267
993,1.4090963660618738
994,1.3934237123319608
995,1.3786792619949322
996,1.36390067843705
997,1.3491055788045614
998,1.3343446123929263
999,1.3196001620558975
1000,1.3048215784980155
1001,1.290026478865527
1002,1.275282028528498
1003,1.2605375781914694
1004,1.2457942289260813
1005,1.2310497785890524
1006,1.2162711950311702
1007,1.2014760953986818
1008,1.1868010125750004
1009,1.1719882957962648
1010,1.1572097122383826
1011,1.1424311286805007
1012,1.1277042954897187
1013,1.1129939783735434
1014,1.0982847623290086
1015,1.0835237959173734
1016,1.0687793455803447
1017,1.0540359963149566
1018,1.0393091631241747
1019,1.0245129624200455
1020,1.0097685120830169
1021,0.9949910295967753
1022,0.9802641964059935
1023,0.9654856128481114
1024,0.9507587796573296
1025,0.9360319464665477
1026,0.9212192296878123
1027,0.9064230289836832
1028,0.8916279293511947
1029,0.8769176122350193
1030,0.8622083961904845
1031,0.8474298126326023
1032,0.8326170958538668
1033,0.8178208951497377
1034,0.8030423115918556
1035,0.7883154784010737
1036,0.7735379959148323
1037,0.7587935455778035
1038,0.744100845607875
1039,0.7292539956082862
1040,0.7144577949041571
1041,0.6997309617133753
1042,0.6849017288600334
1043,0.6701572785230047
1044,0.6553786949651226
1045,0.6406518617743407
1046,0.6259250285835589
1047,0.6111299289510704
1048,0.5964030957602887
1049,0.5816245122024065
1050,0.5668283114982774
1051,0.5520849622328893
1052,0.5373922622629608
1053,0.5225960615588316
1054,0.5078174780009496
1055,0.4930223783684611
1056,0.4782955451776793
1057,0.4634652112526968
1058,0.44870424484106164
1059,0.4339597945040329
1060,0.41923296131325105
1061,0.4045061281224693
1062,0.3897969120779345
1063,0.375121829254253
1064,0.3603608628426179
1065,0.3455987953593421
1066,0.33078607858060666
1067,0.3160427293152185
1068,0.30126414575733634
1069,0.28631379502354687
1070,0.27131169392265697
1071,0.25641199248432717
1072,0.2414451256759313
1073,0.22658065853009546
1074,0.21171619138425965
1075,0.19674822350422314
1076,0.18184962313753394
1077,0.1669499216992041
1078,0.1519995709654146
1079,0.1370316030853781
1080,0.12211648664408258
1081,0.10723440235199974
1082,0.09233580198531058
1083,0.07736783410527405
1084,0.06250336695943823
1085,0.04760476659274906
1086,0.032705065154419226
1087,0.01775471442062971
1088,0.002856114053940538
1089,-0.012076619533601979
1090,-0.026958703825684806
1091,-0.04194318778032767
1092,-0.05689463958575784
1093,-0.0718615063941537
1094,-0.08677772390708988
1095,-0.10169394142002605
1096,-0.11661015893296221
1097,-0.13147462607879803
1098,-0.14633909322463387
1099,-0.16123769359132303
1100,-0.17618804432511256
1101,-0.1910525114709484
1102,-0.20596872898388457
1103,-0.2209366968639211
1104,-0.2359046647439576
1105,-0.25085501547774713
1106,-0.265857116578637
1107,-0.2807215837244728
1108,-0.295620184091162
1109,-0.31055401875034516
1110,-0.32543500197078734
1111,-0.3402994691166231
1112,-0.35519806948331234
1113,-0.37016603736334885
1114,-0.3850481216554317
1115,-0.39998085524297416
1116,-0.414862939535057
1117,-0.4297274066808928
1118,-0.444626007047582
1119,-0.4595763577813715
1120,-0.4744760592197014
1121,-0.4893911756609969
1122,-0.5042908770993267
1123,-0.5192577439077225
1124,-0.534105694978952
1125,-0.5490384285664945
1126,-0.563886379637724
1127,-0.5787849800044133
1128,-0.5937177135919558
1129,-0.608633931104892
1130,-0.6236360322057818
1131,-0.6384487489845174
1132,-0.6533825836437004
1133,-0.668315317231243
1134,-0.6831632683024724
1135,-0.698096001890015
1136,-0.7130122194029511
1137,-0.7279978044292345
1138,-0.7429305380167771
1139,-0.7578291383834663
1140,-0.7727453558964025
1141,-0.7876439562630918
1142,-0.8025777909222749
1143,-0.8174081248472572
1144,-0.8323243423601934
1145,-0.8472746930939828
1146,-0.8622933102694792
1147,-0.8772436610032689
1148,-0.8921081281491047
1149,-0.9069902124411874
1150,-0.9219240471003705
1151,-0.9368391635416662
1152,-0.9517388649799958
1153,-0.966655082492932
1154,-0.9815019324925209
1155,-0.9963840167846036
1156,-1.0113685007392466
1157,-1.0262329678850823
1158,-1.0411491853980186
1159,-1.0560477857647077
1160,-1.070964003277644
1161,-1.0858284704234797
1162,-1.1007612040110224
1163,-1.1157291718910587
1164,-1.1306630065502419
1165,-1.1456651076511317
1166,-1.1604778244298672
1167,-1.1753588076503094
1168,-1.1903785258974464
1169,-1.2053288766312358
1170,-1.220262711290419
1171,-1.2352130620242086
1172,-1.2501975459788515
1173,-1.2650961463455406
1174,-1.2800123638584768
1175,-1.295066215326467
1176,-1.3099306824723027
1177,-1.3248810332060923
1178,-1.3398148678652755
1179,-1.3546617178648643
1180,-1.3695261850107001
1181,-1.3844765357444897
1182,-1.399426886478279
1183,-1.4144124715045627
1184,-1.4293969554592056
1185,-1.444484940148049
1186,-1.459917560260348
1187,-1.4749537945820912
1188,-1.4899900289038346
1189,-1.5050791146643188
1190,-1.520115348986062
1191,-1.5352033336749054
1192,-1.5502230519220423
1193,-1.5653110366108858
1194,-1.580484904887683
1195,-1.595744656752434
1196,-1.6109702753963315
1197,-1.626161760819376
1198,-1.64135324624242
1199,-1.6565447316654645
1200,-1.6717538342347555
1201,-1.6869100853653058
